idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1571,-81.99168,26.88269,0.42939,0.91973,0.7372,0.36494,0.94544,0.45859,0.91996,0.14449,0.86052,0.50372,0.97499,0.97336,0.64263,0.61324
1781,-82.00755,26.89734,0.42939,0.99337,0.39611,0.36494,0.94544,0.45859,0.91996,0.14449,0.86052,0.50372,0.90938,0.99209,0.61533,0.59695
1782,-81.99948,26.89722,0.42939,0.99779,0.56026,0.36494,0.94544,0.45859,0.91996,0.14449,0.86052,0.50372,0.60447,0.93846,0.65354,0.64208
1955,-82.33006,26.91603,0.01664,0.98057,0.76815,0.16694,0.79397,0.04979,0.61843,0.35191,0.89367,0.21964,0.52164,0.96219,0.62236,0.62337
