,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358744318,2005,post_office,U S Post Office - Ridge Manor West,-82.2308578000,28.5236754000,-82.23086,28.52368
1,367819839,2002,fire_station,Hernando County Fire Station 22,-82.2063889000,28.5175000000,-82.20639,28.5175
2,367825802,2001,police,Hernando County Sheriff's Office Eastside Substation,-82.1793056000,28.5071203000,-82.17931,28.50712
3,358744346,2005,post_office,Nobleton Post Office,-82.2619444000,28.6458333000,-82.26194,28.64583
4,358744401,2005,post_office,Brooksville Post Office,-82.3855556000,28.5566667000,-82.38556,28.55667
5,358744439,2005,post_office,Brooksville Post Office - Main Office,-82.4158333000,28.5441667000,-82.41583,28.54417
6,367818932,2099,public_building,Hernando County Utilities Department,-82.3886111000,28.5380556000,-82.38861,28.53806
7,367818938,2099,public_building,Hernando County Records Storage Facility,-82.3844444000,28.5555556000,-82.38444,28.55556
8,367819830,2002,fire_station,Hernando County Fire Rescue Station 23,-82.3377778000,28.6369444000,-82.33778,28.63694
9,367819836,2002,fire_station,Tri County Volunteer Fire Department,-82.2655556000,28.6455556000,-82.26556,28.64556
10,367819842,2002,fire_station,Hernando County Fire Station 21,-82.3005556000,28.5430556000,-82.30056,28.54306
11,367819846,2002,fire_station,Brooksville Fire Department,-82.4008333000,28.5544444000,-82.40083,28.55444
12,367823402,2007,library,Withlacoochee Bicentennial Hall Library,-82.2775000000,28.6597222000,-82.2775,28.65972
13,367823423,2007,library,Fredereick Eugene Lykes Junior Memorial Library,-82.3872222000,28.5566667000,-82.38722,28.55667
14,367824475,2001,police,Brooksville Police Department,-82.4007703000,28.5544132000,-82.40077,28.55441
15,367825606,2001,police,Hernando County Sheriff's Office Hillside Estates SubstatHernando County Sheriff's Office Hillside E,-82.3777598000,28.5516563000,-82.37776,28.55166
16,367825618,2001,police,Florida Highway Patrol Station,-82.4016221000,28.5920418000,-82.40162,28.59204
17,367825782,2001,police,Brooksville Police Department Substation,-82.3791186000,28.5507958000,-82.37912,28.5508
18,367825787,2001,police,Hernando County Sheriff's Office South Brooksville Substation,-82.3796818000,28.5428592000,-82.37968,28.54286
19,367825812,2001,police,Brooksville Police Department,-82.3880990000,28.5565559000,-82.3881,28.55656
20,367825896,2001,police,Hernando County Sheriff's Office,-82.4204401000,28.5478850000,-82.42044,28.54788
21,367826077,2008,town_hall,City of Brooksville City Hall,-82.3880556000,28.5566667000,-82.38806,28.55667
22,367826123,2001,police,Florida Department of Law Enforcement Brooksville Field Office,-82.4113060000,28.5431530000,-82.41131,28.54315
23,367826199,2099,public_building,Hernando County School Board Headquarters,-82.3780556000,28.5663889000,-82.37806,28.56639
24,416624224,2005,post_office,,-82.2771892000,28.6593323000,-82.27719,28.65933
25,367819834,2002,fire_station,Hernando County Fire Station 13,-82.4736111000,28.6138889000,-82.47361,28.61389
26,367819840,2002,fire_station,Hernando County Fire Department Station 11,-82.4913889000,28.5250000000,-82.49139,28.525
27,367820840,2002,fire_station,Hernando County Fire Rescue,-82.5621754000,28.5230961000,-82.56218,28.5231
28,367823384,2007,library,Hernando County Rock Canning Center & Library,-82.4472222000,28.6519444000,-82.44722,28.65194
29,367819014,2099,public_building,Civil Air Patrol - Hernando County,-82.4537016000,28.4789128000,-82.4537,28.47891
30,367819016,2002,fire_station,Spring Hill Rescue District,-82.5756904000,28.4856650000,-82.57569,28.48566
31,367820835,2002,fire_station,Hernando County Fire District,-82.4395546000,28.4747902000,-82.43955,28.47479
32,367825603,2001,police,Hernando Beach Marina,-82.6508047000,28.4901518000,-82.6508,28.49015
33,367825605,2001,police,Hernando County Sheriff's Office District 2,-82.5934626000,28.4915911000,-82.59346,28.49159
34,367825749,2001,police,Hernando County Sheriff's Office Substation,-82.5942278000,28.4915676000,-82.59423,28.49157
35,367825814,2001,police,Hernando County Sheriff's Office,-82.6501187000,28.4876934000,-82.65012,28.48769
36,367825932,2001,police,Hernando County Sheriff's Office Masaryktown Substation,-82.4571308000,28.4416382000,-82.45713,28.44164
