lat,lon
28.49552,-82.55291
28.46032,-82.54574
28.48497,-82.57481
28.47109,-82.54178
28.45502,-82.56494
28.48255,-82.57754
28.46914,-82.50711
28.49575,-82.53727
28.46867,-82.61967
28.48845,-82.46125
28.45572,-82.58785
28.53377,-82.51569
28.48155,-82.47651
28.47527,-82.54218
28.48266,-82.57769
28.52597,-82.51155
28.4351,-82.63939
28.43497,-82.54845
28.47633,-82.48965
28.49514,-82.46126
28.45482,-82.6313
28.47121,-82.58268
28.51688,-82.57289
28.51778,-82.51556
28.45092,-82.59693
28.5649,-82.38496
28.53336,-82.52465
28.50404,-82.52268
28.4963,-82.56525
28.45153,-82.59116
28.53368,-82.52729
28.50841,-82.52104
28.48921,-82.57124
28.49658,-82.5654
28.54074,-82.45512
28.55259,-82.41062
28.44342,-82.54204
28.53372,-82.49062
28.5611,-82.38624
28.45923,-82.54908
28.47776,-82.48814
28.49898,-82.53142
28.53652,-82.40804
28.53502,-82.47245
28.53556,-82.51051
28.53755,-82.40512
28.46722,-82.51108
28.46541,-82.58191
28.54254,-82.41149
28.49914,-82.56476
28.49273,-82.54075
28.57717,-82.37723
28.46279,-82.58423
28.50815,-82.58285
28.53165,-82.50634
28.47533,-82.54216
28.45623,-82.57513
28.57836,-82.38151
28.46706,-82.51094
28.44373,-82.63132
28.47805,-82.61177
28.49356,-82.59963
28.49246,-82.54072
28.53608,-82.53541
28.53372,-82.48447
28.52233,-82.51296
28.5521,-82.38797
28.54372,-82.40214
28.45158,-82.59216
28.47118,-82.49612
28.44288,-82.63573
28.52301,-82.45852
28.45721,-82.62072
28.4771,-82.54253
28.46132,-82.53571
28.49085,-82.59618
28.48099,-82.54346
28.45103,-82.59396
28.45365,-82.61343
28.50226,-82.5896
28.47886,-82.46458
28.54073,-82.45925
28.52336,-82.45867
28.50639,-82.46129
28.50187,-82.46126
28.51059,-82.57925
28.46556,-82.51402
28.53375,-82.51687
28.45494,-82.58115
28.43507,-82.63905
28.48719,-82.54343
28.47794,-82.58212
28.53097,-82.51142
28.54539,-82.39264
28.4844,-82.57569
28.46473,-82.58205
28.49407,-82.54752
28.49843,-82.53282
28.54164,-82.40326
28.52813,-82.45857
28.46184,-82.53751
28.50747,-82.52169
28.45308,-82.53945
28.45737,-82.55515
28.4924,-82.59812
28.54372,-82.41568
28.46224,-82.52114
28.52187,-82.56322
28.45677,-82.62022
28.52045,-82.56525
28.47935,-82.47756
28.50412,-82.52287
28.53934,-82.44341
28.55254,-82.41925
28.45225,-82.58762
28.49511,-82.55095
28.52431,-82.55827
28.43694,-82.54036
28.43618,-82.54298
28.53333,-82.50773
28.48785,-82.60229
28.49021,-82.58756
28.50458,-82.58673
28.53539,-82.47253
28.43684,-82.54721
28.4606,-82.5438
28.4994,-82.59173
28.45995,-82.54631
28.56758,-82.39762
28.54109,-82.4611
28.55672,-82.3885
28.54547,-82.38916
28.46863,-82.54177
28.47892,-82.46798
28.5334,-82.51469
28.54786,-82.38796
28.45947,-82.54895
28.4576,-82.63104
28.49414,-82.54833
28.51984,-82.56743
28.45571,-82.55785
28.46262,-82.58423
28.4777,-82.58239
28.48954,-82.58804
