Unnamed: 0,name,address,lat,lon
1,,2180 Freedom Ave Mims FL 32754,28.65476,-80.84574
2,,4201 N Hwy 1 Cocoa FL 32927,28.43793,-80.76653
3,,3155 South St Titusville FL 32780,28.59087,-80.84617
4,,3615 Lionel Rd Mims FL 32754,28.70233,-80.85862
5,,585 N Singleton Ave Titusville FL 32796,28.62126,-80.83877
6,,2121 S Hopkins Ave Titusville FL 32780,28.59094,-80.80672
7,,909 Lane Ave Titusville FL 32780,28.60558,-80.82217
8,,242 Capron Rd Cocoa FL 32927,28.4865,-80.78022
9,,5205 Sisson Rd Titusville FL 32780,28.54862,-80.80544
10,,3695 Lake Dr Cocoa FL 32926,28.35951,-80.78128
11,,2001 Michigan Ave Cocoa FL 32926,28.38784,-80.75895
12,,6150 Banyan St Cocoa FL 32927,28.47762,-80.83017
13,,790 Barton Blvd Rockledge FL 32955,28.33287,-80.73748
14,,1800 South US 1 Rockledge FL 32955,28.3315,-80.72241
15,,950 Kiwanis Island Park RD Merritt Island FL 32952,28.36088,-80.67623
16,,400 S Sykes Creek Pkwy Merritt Island FL 32952,28.35073,-80.68241
17,,7300 N Atlantic Ave Cape Canaveral FL 32920,28.38351,-80.60476
18,,3150 N Courtenay Pkwy Merritt Island FL 32953,28.41459,-80.70541
19,,126 S Atlantic Ave Cocoa Beach FL 32931,28.31611,-80.60932
20,,1225 Clearlake Rd Cocoa FL 32922,28.37571,-80.75717
21,,415 Stone St Cocoa FL 32922,28.35425,-80.73496
22,,5301 N Atlantic Ave Cocoa Beach FL 32931,28.36723,-80.60737
23,,1590 Schoolhouse St Merritt Island FL 32953,28.38413,-80.70794
24,,1250 N Banana River Dr Merritt Island FL 32952,28.37785,-80.66832
25,,600 S 4th St Cocoa Beach FL 32931,28.31072,-80.61509
26,,1493 S Fiske Blvd Rockledge FL 32955,28.33886,-80.74302
27,,201 Polk Ave Cape Canaveral FL 32920,28.3842,-80.60359
28,,3400 N Atlantic Ave Cocoa Beach FL 32931,28.35073,-80.61084
29,,638 South Patrick Dr Satellite Beach FL 32937,28.19728,-80.60754
30,,2555 S Fiske Blvd Rockledge FL 32955,28.3151,-80.74364
31,,1089 South Patrick Dr Satellite Beach FL 32937,28.18395,-80.60468
32,,2205 Front St Melbourne FL 32901,28.0793,-80.59993
33,,1665 Malabar Rd Malabar FL 32950,27.9974,-80.58796
34,,4580 1st St Grant FL 32949,27.92855,-80.52956
35,,1502 Port Malabar Blvd NE Palm Bay FL 32905,28.01803,-80.60537
36,,1225 Barefoot Blvd Barefoot Bay FL 32976,27.88962,-80.52827
37,,509 Ocean Ave Melbourne Beach FL 32951,28.06801,-80.56381
38,,3316 Monroe St Melbourne FL 32901,28.05897,-80.60136
39,,3410 Flanagan Ave West Melbourne FL 32904,28.05723,-80.68057
40,,1000 Jersey Ln NE Palm Bay FL 32905,28.02146,-80.58533
