,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358741663,2005,post_office,Pembroke Pines Post Office,-80.3141225000,26.0048765000,-80.31412,26.00488
1,358749307,2005,post_office,Flamingo Post Office,-80.3153640000,26.0071280000,-80.31536,26.00713
2,367819672,2002,fire_station,Fire Station Number 69,-80.2700000000,26.0075000000,-80.27,26.0075
3,367819705,2002,fire_station,Hollywood Fire Station,-80.1772222000,26.0108333000,-80.17722,26.01083
4,367819712,2002,fire_station,Fire Station Number 89,-80.3208358000,26.0069095000,-80.32084,26.00691
5,367819781,2002,fire_station,Hollywood Fire / Rescue Station 45,-80.2166099000,26.0259556000,-80.21661,26.02596
6,367819798,2002,fire_station,Pembroke Pines Fire / Rescue Station 89,-80.3208075000,26.0070850000,-80.32081,26.00708
7,367819818,2002,fire_station,Hollywood Fire / Rescue Station 31,-80.1766849000,26.0111516000,-80.17668,26.01115
8,367819860,2002,fire_station,Dania Beach Fire / Rescue Station 32,-80.1847447000,26.0565047000,-80.18474,26.0565
9,367820168,2002,fire_station,Pembroke Pines Fire / Rescue Station 33,-80.2321569000,26.0047148000,-80.23216,26.00471
10,367823352,2007,library,Hollywood Library,-80.2036111000,26.0172222000,-80.20361,26.01722
11,367823354,2007,library,Hollywood Library,-80.2086111000,26.0169444000,-80.20861,26.01694
12,367823439,2007,library,Broward College South Regional Library,-80.2359597000,26.0068310000,-80.23596,26.00683
13,367823442,2007,library,Carver Ranches Branch Library,-80.1908333000,25.9947222000,-80.19083,25.99472
14,367824071,2007,library,South Florida Regional Planning Council Library,-80.1798460000,26.0100950000,-80.17985,26.0101
15,367824073,2007,library,Dorothy Scott Osceola Library,-80.2152890000,26.0375870000,-80.21529,26.03759
16,367824526,2001,police,Hollywood Police Station,-80.1750000000,26.0100000000,-80.175,26.01
17,367824868,2001,police,Pembroke Pines Police Station,-80.2697222000,26.0077778000,-80.26972,26.00778
18,367825353,2001,police,Cooper City Police Department,-80.2871683000,26.0438499000,-80.28717,26.04385
19,367825365,2001,police,Seminole Police Department,-80.2171811000,26.0386392000,-80.21718,26.03864
20,367826179,2099,public_building,United States Customs Service Building,-80.2322222000,25.9958333000,-80.23222,25.99583
21,3235813793,2005,post_office,United States Post Office,-80.1882631000,26.0107441000,-80.18826,26.01074
22,4945107524,2009,courthouse,Broward County/County Court,-80.1805141000,26.0103002000,-80.18051,26.0103
23,5336806602,2008,town_hall,Hollywood City Hall,-80.1594579000,26.0110834000,-80.15946,26.01108
24,358741660,2005,post_office,Pembroke Pines Post Office,-80.3624507000,26.0068892000,-80.36245,26.00689
25,358741929,2005,post_office,Miramar Post Office,-80.3030556000,25.9911111000,-80.30306,25.99111
26,367819714,2002,fire_station,Fire Station Number 99,-80.3722222000,26.0083333000,-80.37222,26.00833
27,367819720,2002,fire_station,Fire Station Number 79,-80.4358302000,26.0146207000,-80.43583,26.01462
28,367819806,2002,fire_station,Pembroke Pines Fire / Rescue Station 99,-80.3712228000,26.0083404000,-80.37122,26.00834
29,367820165,2002,fire_station,Pembroke Pines Fire / Rescue Station 79,-80.4134981000,26.0070422000,-80.4135,26.00704
30,367820383,2002,fire_station,Miramar Fire / Rescue Station 100,-80.3927335000,25.9823345000,-80.39273,25.98233
31,367823753,2007,library,Southwest Regional Library,-80.3731245000,26.0309820000,-80.37312,26.03098
32,367824044,2007,library,Broward Correctional Institution Library,-80.4192081000,26.0337848000,-80.41921,26.03378
33,367826062,2008,town_hall,Pembroke Pines City Hall,-80.2863202000,26.0031866000,-80.28632,26.00319
34,4626929207,2007,library,Miramar Library,-80.3008536000,25.9880445000,-80.30085,25.98804
35,4665244454,2002,fire_station,Davie Fire/ Rescue Station 91,-80.3459083000,26.0432473000,-80.34591,26.04325
36,6086505785,2002,fire_station,Fire Station 101,-80.4129960000,26.0433400000,-80.413,26.04334
37,367819572,2002,fire_station,Miramar Fire Station,-80.2211111000,25.9808333000,-80.22111,25.98083
38,367819868,2002,fire_station,Carver Ranches Fire Department Station 17,-80.1834565000,25.9869909000,-80.18346,25.98699
39,367819884,2002,fire_station,Lake Forest Fire Department Station 48,-80.1838566000,25.9755114000,-80.18386,25.97551
40,367819987,2002,fire_station,Pembroke Park Fire Department,-80.1950887000,25.9829892000,-80.19509,25.98299
41,367820166,2002,fire_station,Miramar Fire / Rescue Station 19,-80.2208969000,25.9816091000,-80.2209,25.98161
42,367823724,2007,library,Miramar Library,-80.2197222000,25.9863889000,-80.21972,25.98639
43,367825434,2001,police,Broward County Sheriff's Office,-80.1758313000,25.9854642000,-80.17583,25.98546
44,367826068,2008,town_hall,Miramar City Hall,-80.2211111000,25.9811111000,-80.22111,25.98111
45,367819857,2002,fire_station,Broadview Park Fire Station 23,-80.2122325000,26.0971674000,-80.21223,26.09717
46,367819996,2002,fire_station,Lauderhill Fire Department,-80.2048093000,26.1402530000,-80.20481,26.14025
47,367820381,2002,fire_station,Davie Fire / Rescue Station 104,-80.2058259000,26.0777520000,-80.20583,26.07775
48,367823378,2007,library,Lauderhill Mall Branch Library,-80.2050549000,26.1405178000,-80.20505,26.14052
49,367825062,2001,police,Florida Highway Patrol Troop K,-80.2175473000,26.1367821000,-80.21755,26.13678
50,367826242,2099,public_building,Broward County Law Enforcement,-80.2027089000,26.1244551000,-80.20271,26.12446
51,1728023601,2002,fire_station,Plantation Fire Station #1,-80.2187728000,26.1204336000,-80.21877,26.12043
52,7217005619,2005,post_office,United States Post Office - Melrose,-80.2007361000,26.1225357000,-80.20074,26.12254
53,367818921,2002,fire_station,North Lauderdale Fire Division 44,-80.2302911000,26.2103155000,-80.23029,26.21032
54,358742368,2005,post_office,Hollywood Post Office,-80.1441198000,26.0136841000,-80.14412,26.01368
55,358742872,2005,post_office,Dania Post Office,-80.1450000000,26.0522222000,-80.145,26.05222
56,367819667,2002,fire_station,Dania Fire Station,-80.1452778000,26.0522222000,-80.14528,26.05222
57,367819706,2002,fire_station,Hollywood Fire Station,-80.1477778000,26.0127778000,-80.14778,26.01278
58,367819708,2002,fire_station,Hallandale Fire Station,-80.1438889000,25.9800000000,-80.14389,25.98
59,367819767,2002,fire_station,Old Fire Station,-80.1495543000,25.9813606000,-80.14955,25.98136
60,367819896,2002,fire_station,Dania Beach Fire / Rescue Station 1,-80.1452925000,26.0525200000,-80.14529,26.05252
61,367819992,2002,fire_station,Hollywood Fire / Rescue Station 5,-80.1487041000,26.0146720000,-80.1487,26.01467
62,367820025,2002,fire_station,Dania Beach Fire / Rescue,-80.1451109000,26.0529750000,-80.14511,26.05298
63,367820355,2002,fire_station,Hollywood Fire / Rescue Station 105,-80.1423661000,25.9980694000,-80.14237,25.99807
64,367823323,2007,library,Dania Beach Paul DeMaio Branch Library,-80.1402778000,26.0527778000,-80.14028,26.05278
65,367823325,2007,library,Dania Library,-80.1452778000,26.0525000000,-80.14528,26.0525
66,367823341,2007,library,Hallandale Branch Library,-80.1430556000,25.9819444000,-80.14306,25.98194
67,367823343,2007,library,Hallandale Library,-80.1427527000,25.9811709000,-80.14275,25.98117
68,367824493,2001,police,Dania Police Station,-80.1455556000,26.0522222000,-80.14556,26.05222
69,367824501,2001,police,Hallandale Police Station,-80.1434311000,25.9803689000,-80.14343,25.98037
70,367826095,2008,town_hall,Dania City Hall,-80.1455556000,26.0513889000,-80.14556,26.05139
71,4943070923,2005,post_office,The UPS Store,-80.1288996000,25.9866730000,-80.1289,25.98667
72,6221630285,2002,fire_station,Hallandale Beach Fire Rescue Station 7,-80.1496659000,25.9909430000,-80.14967,25.99094
73,5336803994,2008,town_hall,Parkland City Hall,-80.2522999000,26.3114416000,-80.2523,26.31144
74,358748853,2005,post_office,Coral Ridge Post Office,-80.1150471000,26.1689399000,-80.11505,26.16894
75,358748867,2005,post_office,Oakland Park Post Office,-80.1306380000,26.1691290000,-80.13064,26.16913
76,367819729,2002,fire_station,Fire Station Number 16,-80.1394444000,26.1563889000,-80.13944,26.15639
77,367819747,2002,fire_station,Fire Station Number 29,-80.1202778000,26.1486111000,-80.12028,26.14861
