Unnamed: 0,name,address,lat,lon
1,,1 TBD Tallahassee FL 32301,30.43051,-84.25422
2,,1689 Old Saint Augustine Rd Tallahassee FL 32301,30.42833,-84.25104
3,,1806 Indianhead Dr E Tallahassee FL 32301,30.4264,-84.2578
4,,700 Paul Russell Rd Tallahassee FL 32301,30.40775,-84.27044
5,,310 Laura Lee Ave Tallahassee FL 32301,30.40897,-84.27763
6,,8000 Old Woodville Rd Tallahassee FL 32305,30.3316,-84.25311
7,,4675 Grove Park Dr Tallahassee FL 32311,30.39407,-84.21586
8,,923 Old Bainbridge Rd Tallahassee FL 32303-6097,30.45226,-84.29112
9,,438 W Brevard St Tallahassee FL 32301,30.45022,-84.2875
10,,1900 Jackson Bluff Rd Tallahassee FL 32304,30.43486,-84.31484
11,,1628 S Martin Luther King Jr. Blvd Tallahassee FL 32307,30.42556,-84.28601
12,,501 Orange Ave W Tallahassee FL 32310,30.41187,-84.29061
13,,2295 Pasco St Tallahassee FL 32310,30.41813,-84.29219
14,,505 W Pensacola St Tallahassee FL 32301,30.43778,-84.28666
15,,2333 Lake Bradford Rd Tallahassee FL 32310,30.41403,-84.30526
16,,801 Tanner Dr Tallahassee FL 32305,30.4016,-84.29512
17,,5177 Capital Circle SW Tallahassee FL 32305,30.37581,-84.29254
18,,1609 Branch St Tallahassee FL 32303,30.46042,-84.2889
19,,1115 Dade St Tallahassee FL 32304,30.45507,-84.29691
20,,1702 Joe Louis St Tallahassee FL 32304,30.46094,-84.30124
21,,1415 Daniels St Tallahassee FL 32310,30.41656,-84.30823
22,,3955 W Pensacola St Tallahassee FL 32304-2837,30.43857,-84.34246
23,,1915 Dale St Tallahassee FL 32310,30.42373,-84.33239
24,,405 Crossway Rd Tallahassee FL 32305,30.3773,-84.29094
25,,1470 Bethel Church Rd Tallahassee FL 32304,30.4581,-84.39109
26,,16387 Blountstown Hwy Tallahassee FL 32310,30.42599,-84.53453
27,,3080 W Tennessee St Tallahassee FL 32304,30.45644,-84.34398
28,,1478 Capital Cir NW Tallahassee FL 32303,30.46661,-84.36226
29,,1317 High Rd Tallahassee FL 32304,30.4588,-84.31267
30,,2532 W Tharpe St Tallahassee FL 32303-3308,30.46649,-84.33465
31,,2801 Thomasville Rd Tallahassee FL 32312,30.47817,-84.25907
32,,3131 Thomasville Rd Tallahassee FL 32308,30.49038,-84.25323
33,,2351 Mahan Dr Tallahassee FL 32308,30.45414,-84.24089
34,,815 Piedmont Dr Tallahassee FL 32312,30.48869,-84.26582
35,,2201 Old Bainbridge Rd Tallahassee FL 32303,30.47061,-84.30674
36,,3840 N Monroe St Tallahassee FL 32303,30.50257,-84.33186
37,,100 Ox Bottom Rd Tallahassee FL 32312,30.54877,-84.27627
38,,2410 Allen Rd Tallahassee FL 32312-2603,30.47651,-84.29494
39,,2810 N Meridian Rd Tallahassee FL 32312,30.47943,-84.2787
40,,3705 N Monroe St Tallahassee FL 32303,30.49874,-84.32655
41,,3640 Fred George Rd Tallahassee FL 32303,30.49855,-84.33666
42,,3330 Mission Rd Tallahassee FL 32303,30.48005,-84.34555
43,,3762 Capital Circle NW Tallahassee FL 32303,30.5034,-84.36275
44,,5975 Old Bainbridge Rd Tallahassee FL 32303,30.55019,-84.35927
45,,8997 N Meridian Rd Tallahassee FL 32312,30.59412,-84.28711
46,,2200 N Meridian Rd Tallahassee FL 32303,30.47369,-84.27853
47,,1805 N Monroe St Tallahassee FL 32303,30.46434,-84.28216
48,,3521 Maclay Blvd Tallahassee FL 32312,30.51074,-84.25256
49,,3158 Shamrock S Tallahassee FL 32309,30.51642,-84.2036
50,,2565 Centerville Rd Tallahassee FL 32308,30.48492,-84.22868
51,,4665 Thomasville Rd Tallahssee FL 32309,30.52986,-84.23364
52,,3300 Shamrock St E Tallahassee FL 32309,30.51752,-84.20186
53,,2919 Miccosukee Rd Tallahassee FL 32308,30.47017,-84.22916
54,,3004 Mahan Dr Tallahassee FL 32308,30.46077,-84.22751
55,,7771 Mahan Dr Tallahassee FL 32309,30.48747,-84.14677
56,,13887 Moccasin Gap Rd Tallahassee FL 32309,30.59452,-84.04299
57,,9002 Bradley Rd Tallahassee FL 32309,30.59932,-84.1184
58,,8614 Mahan Dr Tallahassee FL 32309,30.49157,-84.13176
59,,4500 W Shannon Lakes Dr Tallahassee FL 32309-2285,30.53593,-84.21685
60,,5593 Veterans Memorial Dr Tallahassee FL 32309,30.54463,-84.0442
61,,7505 Preservation Rd Tallahassee FL 32312,30.57311,-84.25916
62,,3544 Maclay Blvd Tallahassee FL 32312,30.50989,-84.25344
63,,2317 Bannerman Rd Tallahassee FL 32312,30.5773,-84.23628
64,,925 Bannerman Rd Tallahassee FL 32312,30.58724,-84.26309
65,,8300 Deerlake Rd Tallahassee FL 32312,30.58529,-84.23542
66,,8013 Deerlake Rd S Tallahassee FL 32312,30.58192,-84.22619
67,,301 E Carolina St Tallahassee FL 32301,30.44662,-84.27894
68,,276 N Magnolia Dr Tallahassee FL 32301,30.44577,-84.26261
69,,501 Ingleside Ave Tallahassee FL 32303,30.45337,-84.27438
70,,2198 N Meridian Rd Tallahassee FL 32303,30.47213,-84.27779
71,,1834 Mahan Dr Tallahassee FL 32308,30.45223,-84.25163
72,,1201 Myers Park Dr Tallahassee FL 32301-4585,30.4334,-84.27505
73,,2818 Apalachee Pkwy Tallahassee FL 32301,30.42792,-84.23525
74,,1055 Richview Rd Tallahassee FL 32301,30.43491,-84.23089
75,,6115 Mahan Dr Tallahassee FL 32308,30.47833,-84.17445
76,,1983 Mahan Dr Tallahassee FL 32308,30.45123,-84.24813
77,,1224 Pedrick Rd Tallahassee FL 32317,30.46618,-84.18464
78,,950 Piney Z Plantation Rd Tallahassee FL 32311,30.4404,-84.19902
79,,3125 Conner Blvd Tallahassee FL 32311,30.43802,-84.22369
