provider,lat,lon,num_stops_per_week,score
Escambia County Area Transit,30.47663,-87.19387,33,1
Escambia County Area Transit,30.4801,-87.21599,27,1
Escambia County Area Transit,30.48099,-87.20914,27,1
Escambia County Area Transit,30.47538,-87.20083,27,1
Escambia County Area Transit,30.47818,-87.20632,27,1
Escambia County Area Transit,30.48151,-87.213,27,1
Escambia County Area Transit,30.47661,-87.20281,43,1
Escambia County Area Transit,30.47628,-87.20273,27,1
Escambia County Area Transit,30.481,-87.21471,28,1
Escambia County Area Transit,30.48075,-87.21999,27,1
Escambia County Area Transit,30.48147,-87.22162,28,1
Escambia County Area Transit,30.41699,-87.21112,70,1
Escambia County Area Transit,30.41663,-87.21061,64,1
Escambia County Area Transit,30.43106,-87.23711,32,1
Escambia County Area Transit,30.39592,-87.25167,33,1
Escambia County Area Transit,30.39309,-87.25803,32,1
Escambia County Area Transit,30.39065,-87.26644,32,1
Escambia County Area Transit,30.42028,-87.22977,66,1
Escambia County Area Transit,30.42268,-87.20841,42,1
Escambia County Area Transit,30.41988,-87.22577,97,1
Escambia County Area Transit,30.4202,-87.22774,66,1
Escambia County Area Transit,30.42044,-87.23807,33,1
Escambia County Area Transit,30.42074,-87.24005,34,1
Escambia County Area Transit,30.42055,-87.2404,33,1
Escambia County Area Transit,30.42534,-87.18203,12,1
Escambia County Area Transit,30.42556,-87.18493,12,1
Escambia County Area Transit,30.42021,-87.23255,33,1
Escambia County Area Transit,30.42085,-87.24811,33,1
Escambia County Area Transit,30.49825,-87.17321,34,1
Escambia County Area Transit,30.49496,-87.18897,34,1
Escambia County Area Transit,30.49812,-87.1726,34,1
Escambia County Area Transit,30.4996,-87.17902,34,1
Escambia County Area Transit,30.49639,-87.16878,34,1
Escambia County Area Transit,30.49579,-87.16742,34,1
Escambia County Area Transit,30.45242,-87.2195,70,1
Escambia County Area Transit,30.45486,-87.22255,64,1
Escambia County Area Transit,30.48316,-87.22268,64,1
Escambia County Area Transit,30.46993,-87.22472,64,1
Escambia County Area Transit,30.4877,-87.2229,64,1
Escambia County Area Transit,30.46023,-87.22376,63,1
Escambia County Area Transit,30.46718,-87.22464,63,1
Escambia County Area Transit,30.46864,-87.22481,63,1
Escambia County Area Transit,30.42332,-87.21094,64,1
Escambia County Area Transit,30.45879,-87.22333,64,1
Escambia County Area Transit,30.4535,-87.21888,43,1
Escambia County Area Transit,30.41105,-87.22625,106,1
Escambia County Area Transit,30.41133,-87.22585,107,1
Escambia County Area Transit,30.41162,-87.22202,106,1
Escambia County Area Transit,30.41266,-87.21834,149,2
Escambia County Area Transit,30.41143,-87.22926,75,1
Escambia County Area Transit,30.41173,-87.24079,73,1
Escambia County Area Transit,30.4881,-87.19645,34,1
Escambia County Area Transit,30.48802,-87.19445,34,1
Escambia County Area Transit,30.48784,-87.19466,34,1
Escambia County Area Transit,30.48797,-87.18294,34,1
Escambia County Area Transit,30.48789,-87.18932,34,1
Escambia County Area Transit,30.48769,-87.18854,34,1
Escambia County Area Transit,30.44147,-87.22869,33,1
Escambia County Area Transit,30.43485,-87.21462,64,1
Escambia County Area Transit,30.42901,-87.23507,32,1
Escambia County Area Transit,30.47763,-87.19761,43,1
Escambia County Area Transit,30.45663,-87.21003,30,1
Escambia County Area Transit,30.46264,-87.20663,30,1
Escambia County Area Transit,30.45114,-87.20877,30,1
Escambia County Area Transit,30.46883,-87.20226,6,1
Escambia County Area Transit,30.4474,-87.20795,30,1
Escambia County Area Transit,30.43885,-87.20598,30,1
Escambia County Area Transit,30.44446,-87.20726,30,1
Escambia County Area Transit,30.44266,-87.20683,30,1
Escambia County Area Transit,30.42655,-87.20318,30,1
Escambia County Area Transit,30.43642,-87.21023,32,1
Escambia County Area Transit,30.5051,-87.18391,34,1
Escambia County Area Transit,30.50508,-87.18424,34,1
Escambia County Area Transit,30.47844,-87.20802,43,1
Escambia County Area Transit,30.50682,-87.18456,34,1
