,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,358746880,2005,post_office,Fort Pierce Post Office,-80.3753460000,27.3754720000,-80.37535,27.37547
1,358746883,2005,post_office,Orange Avenue Post Office,-80.3412440000,27.4475670000,-80.34124,27.44757
2,367822027,2002,fire_station,Station #1 Central Station Fort Pierce,-80.3487328000,27.4299019000,-80.34873,27.4299
3,367822028,2002,fire_station,Station #2 South Beach,-80.3083713000,27.4628095000,-80.30837,27.46281
4,367822031,2002,fire_station,Airport Road Fire / Rescue Station 4,-80.3656795000,27.4847211000,-80.36568,27.48472
5,367822040,2002,fire_station,Station #9 North Hutchinson Island,-80.3023337000,27.4976664000,-80.30233,27.49767
6,367822043,2002,fire_station,Fort Pierce Fire / Rescue Station 11,-80.4728015000,27.4026286000,-80.4728,27.40263
7,367822515,2002,fire_station,Station #15 Downtown Fort Pierce,-80.3296895000,27.4520890000,-80.32969,27.45209
8,367823550,2007,library,Saint Lucie County Library System Headquarters,-80.3220920000,27.4483320000,-80.32209,27.44833
9,367823551,2007,library,Saint Lucie County Library System Fort Pierce Branch Library,-80.3221160000,27.4483060000,-80.32212,27.44831
10,367823555,2007,library,Saint Lucie County Law Library Rupert J Smith Library,-80.3227743000,27.4466066000,-80.32277,27.44661
11,367824556,2001,police,Saint Lucie County Sheriff's Office - Civil,-80.3232788000,27.4467181000,-80.32328,27.44672
12,367824583,2001,police,Fort Pierce Police Department,-80.3254841000,27.4367292000,-80.32548,27.43673
13,367824668,2001,police,Saint Lucie County Sheriff's Office,-80.3729987000,27.3753423000,-80.373,27.37534
14,367825259,2001,police,Florida Highway Patrol Troop L,-80.3504483000,27.4808396000,-80.35045,27.48084
15,2648683146,2008,town_hall,St Luce County Administrative Building,-80.3477480000,27.4265970000,-80.34775,27.4266
16,367822053,2002,fire_station,Station #7 Lakewood Park,-80.4022246000,27.5231125000,-80.40222,27.52311
17,367823548,2007,library,Saint Lucie County Library System Lakewood Park Branch Library,-80.4017120000,27.5231860000,-80.40171,27.52319
18,358752484,2005,post_office,Saint Lucie West Post Office,-80.4083340000,27.3173120000,-80.40833,27.31731
19,367822042,2002,fire_station,Fort Pierce Fire / Rescue Station 10,-80.3706283000,27.2633021000,-80.37063,27.2633
20,367822511,2002,fire_station,Port Saint Lucie Fire / Rescue Station 13,-80.3580885000,27.2099394000,-80.35809,27.20994
21,367822513,2002,fire_station,Saint Lucie West Fire / Rescue Station 14,-80.3993363000,27.3164409000,-80.39934,27.31644
22,367823788,2007,library,Saint Lucie County Library System Port Saint Lucie Branch Library,-80.3513402000,27.3173262000,-80.35134,27.31733
23,367824340,2001,police,Port Saint Lucie Police Department,-80.3430246000,27.2740402000,-80.34302,27.27404
24,367822045,2002,fire_station,Port Saint Lucie Fire / Rescue Station 12,-80.2974610000,27.2994705000,-80.29746,27.29947
25,367822047,2002,fire_station,Port Saint Lucie Fire / Rescue Station 5,-80.3031847000,27.2708458000,-80.30318,27.27085
26,367822056,2002,fire_station,South Beach Fire / Rescue Station 8,-80.2316497000,27.3277618000,-80.23165,27.32776
27,367823790,2007,library,Saint Lucie County Library System Morningside Branch Library,-80.2985210000,27.2695620000,-80.29852,27.26956
28,1762407185,2002,fire_station,Saint Lucie County Fire Station,-80.3300429000,27.2106033000,-80.33004,27.2106
