provider,lat,lon,num_stops_per_week,score
Palm Tran,26.7204,-80.05342,102,1
Palm Tran,26.83691,-80.1054,73,1
Palm Tran,26.83445,-80.1055,73,1
Palm Tran,26.8304,-80.10565,73,1
Palm Tran,26.82673,-80.10576,73,1
Palm Tran,26.82431,-80.1059,73,1
Palm Tran,26.81826,-80.10618,108,1
Palm Tran,26.81346,-80.10637,108,1
Palm Tran,26.81195,-80.10645,73,1
Palm Tran,26.8065,-80.10662,73,1
Palm Tran,26.80175,-80.10676,73,1
Palm Tran,26.71866,-80.05349,102,1
Palm Tran,26.79834,-80.10686,73,1
Palm Tran,26.79648,-80.10693,73,1
Palm Tran,26.79216,-80.10707,73,1
Palm Tran,26.78824,-80.10724,73,1
Palm Tran,26.78554,-80.10735,73,1
Palm Tran,26.78515,-80.10854,362,2
Palm Tran,26.78136,-80.10752,121,1
Palm Tran,26.75183,-80.1093,74,1
Palm Tran,26.77773,-80.10767,121,1
Palm Tran,26.77434,-80.10784,121,1
Palm Tran,26.77135,-80.10798,121,1
Palm Tran,26.76549,-80.10832,121,1
Palm Tran,26.75845,-80.10885,74,1
Palm Tran,26.75501,-80.10902,74,1
Palm Tran,26.74851,-80.10944,74,1
Palm Tran,26.74572,-80.10957,74,1
Palm Tran,26.74078,-80.1098,74,1
Palm Tran,26.7357,-80.11003,74,1
Palm Tran,26.73216,-80.11018,74,1
Palm Tran,26.72791,-80.11044,74,1
Palm Tran,26.71717,-80.05517,102,1
Palm Tran,26.72319,-80.11062,74,1
Palm Tran,26.71982,-80.1108,74,1
Palm Tran,26.76131,-80.10859,121,1
Palm Tran,26.71604,-80.11094,74,1
Palm Tran,26.71196,-80.11107,74,1
Palm Tran,26.70885,-80.11119,76,1
Palm Tran,26.70382,-80.11135,76,1
Palm Tran,26.6972,-80.1116,76,1
Palm Tran,26.71383,-80.05506,109,1
Palm Tran,26.69515,-80.11164,107,1
Palm Tran,26.6936,-80.11176,107,1
Palm Tran,26.6861,-80.11198,76,1
Palm Tran,26.68075,-80.11218,76,1
Palm Tran,26.67638,-80.11248,76,1
Palm Tran,26.67275,-80.11248,76,1
Palm Tran,26.66965,-80.11259,76,1
Palm Tran,26.66754,-80.11265,76,1
Palm Tran,26.66188,-80.11281,76,1
Palm Tran,26.65916,-80.11277,76,1
Palm Tran,26.70985,-80.05525,99,1
Palm Tran,26.65603,-80.11269,76,1
Palm Tran,26.65113,-80.11259,76,1
Palm Tran,26.64911,-80.11254,76,1
Palm Tran,26.64355,-80.1127,76,1
Palm Tran,26.6879,-80.1119,76,1
Palm Tran,26.63708,-80.11296,123,1
Palm Tran,26.63438,-80.11307,123,1
Palm Tran,26.63206,-80.11318,123,1
Palm Tran,26.63001,-80.11325,76,1
Palm Tran,26.62747,-80.11335,76,1
Palm Tran,26.62552,-80.11343,76,1
Palm Tran,26.62349,-80.11351,76,1
Palm Tran,26.62145,-80.11359,76,1
Palm Tran,26.61893,-80.11372,76,1
Palm Tran,26.60654,-80.11423,71,1
Palm Tran,26.61461,-80.11388,71,1
Palm Tran,26.61214,-80.11397,71,1
Palm Tran,26.61014,-80.11405,71,1
Palm Tran,26.60816,-80.11418,71,1
Palm Tran,26.71008,-80.05372,10,1
Palm Tran,26.60252,-80.11432,71,1
Palm Tran,26.59733,-80.11454,71,1
Palm Tran,26.59373,-80.11469,71,1
Palm Tran,26.59033,-80.11469,71,1
Palm Tran,26.58437,-80.11346,71,1
Palm Tran,26.5817,-80.11347,71,1
Palm Tran,26.5742,-80.11356,71,1
Palm Tran,26.57048,-80.11366,71,1
Palm Tran,26.56737,-80.11395,71,1
Palm Tran,26.56357,-80.11433,71,1
Palm Tran,26.70825,-80.05366,10,1
Palm Tran,26.55844,-80.11508,71,1
Palm Tran,26.55373,-80.11968,71,1
Palm Tran,26.54848,-80.12297,71,1
Palm Tran,26.54557,-80.12297,71,1
Palm Tran,26.54206,-80.12296,71,1
Palm Tran,26.53949,-80.12297,71,1
Palm Tran,26.53765,-80.12299,71,1
Palm Tran,26.53627,-80.12299,71,1
Palm Tran,26.5333,-80.12301,71,1
Palm Tran,26.53011,-80.12304,71,1
Palm Tran,26.52736,-80.12308,71,1
Palm Tran,26.5226,-80.12324,71,1
Palm Tran,26.52013,-80.12333,71,1
Palm Tran,26.51876,-80.12331,71,1
Palm Tran,26.51641,-80.12333,71,1
Palm Tran,26.51442,-80.12331,71,1
Palm Tran,26.51326,-80.12337,71,1
Palm Tran,26.50881,-80.12332,71,1
Palm Tran,26.50672,-80.12331,71,1
Palm Tran,26.70263,-80.05397,99,1
Palm Tran,26.4982,-80.12326,71,1
Palm Tran,26.49278,-80.12307,71,1
Palm Tran,26.4873,-80.12292,71,1
Palm Tran,26.4823,-80.12276,71,1
Palm Tran,26.48058,-80.12276,71,1
Palm Tran,26.47553,-80.12274,71,1
Palm Tran,26.4726,-80.12272,71,1
Palm Tran,26.46893,-80.12268,71,1
Palm Tran,26.46501,-80.12283,71,1
Palm Tran,26.45488,-80.12272,69,1
Palm Tran,26.4504,-80.12262,69,1
Palm Tran,26.44573,-80.12254,69,1
Palm Tran,26.44259,-80.12246,69,1
Palm Tran,26.43827,-80.12239,69,1
Palm Tran,26.4359,-80.12235,69,1
Palm Tran,26.43071,-80.12226,69,1
Palm Tran,26.42827,-80.12221,69,1
Palm Tran,26.69972,-80.05409,99,1
Palm Tran,26.42537,-80.12216,69,1
Palm Tran,26.42102,-80.12209,69,1
Palm Tran,26.4147,-80.122,69,1
Palm Tran,26.41006,-80.12194,69,1
Palm Tran,26.4076,-80.12183,69,1
Palm Tran,26.40357,-80.1217,69,1
Palm Tran,26.39984,-80.12168,69,1
Palm Tran,26.39685,-80.12158,69,1
Palm Tran,26.36732,-80.12497,29,1
Palm Tran,26.69807,-80.05416,99,1
Palm Tran,26.36833,-80.07845,34,1
Palm Tran,26.36764,-80.0805,34,1
Palm Tran,26.37205,-80.09776,95,1
Palm Tran,26.37171,-80.10095,126,1
Palm Tran,26.3679,-80.08596,34,1
Palm Tran,26.39493,-80.12121,72,1
Palm Tran,26.69608,-80.05422,99,1
Palm Tran,26.40035,-80.12132,72,1
Palm Tran,26.40507,-80.12139,72,1
Palm Tran,26.409,-80.12152,72,1
Palm Tran,26.41501,-80.12163,72,1
Palm Tran,26.42205,-80.12173,72,1
Palm Tran,26.42573,-80.1218,72,1
Palm Tran,26.42926,-80.12185,72,1
Palm Tran,26.43161,-80.1219,72,1
Palm Tran,26.69426,-80.05429,99,1
Palm Tran,26.43766,-80.122,72,1
Palm Tran,26.4398,-80.12206,72,1
Palm Tran,26.44326,-80.12213,72,1
Palm Tran,26.44635,-80.12217,72,1
Palm Tran,26.45049,-80.12227,72,1
Palm Tran,26.45612,-80.12236,72,1
Palm Tran,26.46036,-80.1224,135,2
Palm Tran,26.46278,-80.12243,105,1
Palm Tran,26.46487,-80.12248,105,1
Palm Tran,26.6929,-80.05438,99,1
Palm Tran,26.47067,-80.12233,105,1
Palm Tran,26.47344,-80.12236,76,1
Palm Tran,26.47646,-80.12238,76,1
Palm Tran,26.48018,-80.1224,76,1
Palm Tran,26.48291,-80.12243,76,1
Palm Tran,26.48467,-80.12244,76,1
Palm Tran,26.4876,-80.12254,76,1
Palm Tran,26.4935,-80.12273,76,1
Palm Tran,26.49813,-80.1229,76,1
Palm Tran,26.50662,-80.12296,76,1
Palm Tran,26.69178,-80.05441,99,1
Palm Tran,26.50952,-80.12298,76,1
Palm Tran,26.51288,-80.12299,76,1
Palm Tran,26.51528,-80.12298,76,1
Palm Tran,26.51947,-80.12296,76,1
Palm Tran,26.52067,-80.12298,76,1
Palm Tran,26.55162,-80.12146,76,1
Palm Tran,26.52671,-80.12273,76,1
Palm Tran,26.5289,-80.12267,92,1
Palm Tran,26.53109,-80.12266,76,1
Palm Tran,26.68927,-80.05453,99,1
Palm Tran,26.53402,-80.12266,76,1
Palm Tran,26.53693,-80.12265,76,1
Palm Tran,26.54006,-80.12263,76,1
Palm Tran,26.54324,-80.12261,76,1
Palm Tran,26.5466,-80.12263,76,1
Palm Tran,26.54893,-80.1226,76,1
