,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,367819019,2002,fire_station,Captiva Fire Control District Stn 181,-82.1894282000,26.5227900000,-82.18943,26.52279
1,367820629,2002,fire_station,Boca Grande Fire Department,-82.2609066000,26.7498852000,-82.26091,26.74989
2,367825909,2001,police,Lee County Sheriff's Office,-82.2609964000,26.7500839000,-82.261,26.75008
3,367931144,2002,fire_station,Useppa Island Volunteer Fire Department,-82.2124141000,26.6616089000,-82.21241,26.66161
4,1856867230,2002,fire_station,Upper Captiva Fire Station #191,-82.2204366000,26.6012527000,-82.22044,26.60125
5,358746062,2005,post_office,Alva Post Office,-81.6104830000,26.7144970000,-81.61048,26.7145
6,358750400,2005,post_office,Lehigh Acres Post Office,-81.6518870000,26.6042520000,-81.65189,26.60425
7,367820408,2002,fire_station,Lehigh Acres Fire Department Station 1,-81.5977997000,26.6368293000,-81.5978,26.63683
8,367820478,2002,fire_station,Alva Fire Department Station 121,-81.6075470000,26.7061782000,-81.60755,26.70618
9,367825592,2001,police,Lee County Sheriff's Office Bravo East District,-81.6505813000,26.6094350000,-81.65058,26.60944
10,2081933420,2002,fire_station,Lehigh Acres Fire Dept. Station 104,-81.6795994000,26.5986075000,-81.6796,26.59861
11,367820805,2002,fire_station,Iona McGregor Fire Department Station 3,-81.8984394000,26.5102941000,-81.89844,26.51029
12,367825599,2001,police,Lee County Sheriff's Office Charlie West District,-81.9365462000,26.5138947000,-81.93655,26.51389
13,367825797,2001,police,Lee County Port Authority Police Department,-81.7566141000,26.5280713000,-81.75661,26.52807
14,4972423515,2005,post_office,Mail Center,-81.8362809000,26.4790373000,-81.83628,26.47904
15,367825595,2001,police,Lee County Sheriff's Office Echo Central District,-81.8697851000,26.5524020000,-81.86979,26.5524
16,367820593,2002,fire_station,South Trail Fire / Rescue Station 61,-81.8705562000,26.5641648000,-81.87056,26.56416
17,367820596,2002,fire_station,San Carlos Park Fire Department Station 52,-81.8580004000,26.4978178000,-81.858,26.49782
18,367820820,2002,fire_station,South Trail Fire / Rescue Station 63,-81.8619209000,26.5313154000,-81.86192,26.53132
19,367825102,2001,police,Lee County Sheriff's Office Main,-81.8622799000,26.5288500000,-81.86228,26.52885
