Unnamed: 0,name,address,lat,lon
1,,126 Water Oak St Freeport FL 32439,30.47188,-86.34354
2,,88 Site C-6 Rd Freeport FL 32439,30.51288,-86.19478
3,,112 St Hwy 20 W Freeport FL 32439,30.49926,-86.1375
4,,278 Church Rd Ponce De Leon FL 32455,30.47556,-85.96139
5,,306 S Geronimo St Miramar Beach FL 32550,30.37879,-86.36096
6,,4747 US Hwy 98 W Santa Rosa Beach FL 32459,30.37324,-86.25644
7,,5200 US Hwy 98 E Santa Rosa Beach FL 32459,30.35289,-86.09813
8,,48 S Barrett Sq Inlet Beach FL 32461,30.27945,-86.01675
9,,21972 US Hwy 331 N Paxton FL 32538,30.97578,-86.30317
10,,43 New Harmony Loop Defuniak Springs FL 32433,30.8531,-86.28095
11,,92 Hinote Rd DeFuniak Springs FL 32433,30.743,-86.32219
12,,107 Co Hwy 181 E Westville FL 32464,30.97152,-86.13264
13,,1333 Co Hwy 1084 Defuniak Springs FL 32433,30.83935,-86.20666
14,,2415 Co Hwy 1883 DeFuniak Springs FL 32433,30.80446,-86.09019
15,,4751 St Hwy 2 E Westville FL 32464,30.93929,-86.06258
16,,361 N 10th St Defuniak Springs FL 32433,30.72657,-86.11582
17,,5106 US Hwy 90 E DeFuniak Springs FL 32433,30.72137,-86.03819
18,,301 McKinnon Bridge Rd Ponce De Leon FL 32455,30.64189,-86.04495
19,,9032 Co Hwy 183 S Ponce de Leon FL 32455,30.63409,-85.97206
