Unnamed: 0,name,address,lat,lon
1,,5001 St Johns Ave Palatka FL 32177,29.64583,-81.68153
2,,1215 Westover Dr Palatka FL 32177,29.63862,-81.6568
3,,600 S 13th St Palatka FL 32177,29.64279,-81.64302
4,,220 N 11th st Palatka FL 32177,29.64976,-81.64024
5,,115 N Summit St Crescent City FL 32112,29.43221,-81.51087
6,,106 Beulah Church Rd Crescent City FL 32112,29.43051,-81.63069
7,,638 3rd Ave Welaka FL 32193,29.48694,-81.67186
8,,200 E Main St Pomona Park FL 32181,29.49789,-81.59118
9,,103 S 1st St Satsuma FL 32189,29.55031,-81.66018
10,,686 S Highway 17 San Mateo FL 32187,29.59248,-81.60072
11,,111 Yelvington Rd East Palatka FL 32131,29.64294,-81.58852
12,,1252 Tillman St Palatka FL 32177,29.77106,-81.63373
13,,107 Johns Rd Palatka FL 32177,29.71947,-81.72436
14,,1109 State Rd 100 Florahome FL 32140,29.7327,-81.88344
15,,204 State Rd 26 Melrose FL 32666,29.71012,-82.04842
16,,818 County Rd 20A Hawthorne FL 32640,29.58428,-81.9765
17,,135 S County Road 315 Interlachen FL 32148,29.62336,-81.88684
18,,418 Holiday Dr Interlachen FL 32148,29.67016,-81.88242
19,,617 State Rd 20 Palatka FL 32177,29.62549,-81.79777
20,,161 Peniel Church Rd Palatka FL 32177,29.61174,-81.70007
21,,3409 Park St Palatka FL 32177,29.62295,-81.66339
