idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
223,-80.3863,27.23067,0.89957,0.0,0.76135,0.19083,0.43011,0.38845,0.90114,0.80572,0.19282,0.7483,0.21203,0.8528,0.44563,0.43783
868,-80.39988,27.3103,0.9478,0.98455,0.55194,0.5653,0.0,0.75958,0.29951,0.17382,0.39973,0.21411,0.34231,0.98351,0.42764,0.44294
881,-80.29464,27.30753,0.55392,0.0,0.60017,0.67919,0.0,0.96576,0.24825,0.11055,0.11943,0.36329,0.91628,0.92525,0.49541,0.50632
1083,-80.22913,27.32739,0.12266,0.95647,0.4371,0.513,0.9716,0.96242,0.01973,0.00251,0.11609,0.02986,0.84497,0.99165,0.61643,0.62388
2166,-80.35438,27.46047,0.26078,0.0,0.96576,0.9716,0.68368,0.60998,0.37655,0.7458,0.95772,0.48638,0.33427,0.68055,0.59833,0.59257
