idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
259,-81.58711,30.17234,0.74428,0.67517,0.55163,0.13011,0.79635,0.26914,0.60008,0.83017,0.32691,0.76072,0.12373,0.7942,0.4229,0.40735
516,-81.76112,30.20402,0.89304,0.98363,0.47386,0.43877,0.0,0.67094,0.7322,0.80178,0.36778,0.56968,0.76085,0.99436,0.62581,0.6591
840,-81.56085,30.22957,0.7685,0.81098,0.97484,0.45246,0.74247,0.14762,0.76622,0.71576,0.34027,0.9588,0.40099,0.97779,0.57273,0.55563
963,-81.78518,30.24765,0.67966,0.89371,0.32644,0.46548,0.64001,0.80111,0.39308,0.65779,0.6186,0.66537,0.32161,0.64846,0.54412,0.54886
1385,-81.72616,30.28277,0.36758,0.85627,0.474,0.6849,0.81628,0.59451,0.67564,0.46132,0.62451,0.67631,0.58069,0.5921,0.59351,0.58561
1398,-81.61796,30.281,0.73341,0.0,0.48869,0.75824,0.87036,0.38764,0.99235,0.98859,0.68792,0.86962,0.78447,0.43964,0.65663,0.63922
1494,-81.52624,30.28664,0.96108,0.9698,0.0,0.51312,0.58002,0.26095,0.97799,0.95719,0.53701,0.78414,0.50386,0.6231,0.5773,0.57923
1510,-81.39307,30.28427,0.57505,0.0,0.93377,0.67161,0.94162,0.20828,0.63699,0.63813,0.49628,0.48749,0.64873,0.48064,0.5714,0.54629
1547,-81.78413,30.2981,0.92572,0.86902,0.37992,0.26008,0.60538,0.32282,0.60404,0.88499,0.50574,0.61927,0.51131,0.9896,0.59795,0.60767
1588,-81.44283,30.29238,0.34382,0.0,0.50896,0.41092,0.0,0.31531,0.97376,0.91451,0.46608,0.14467,0.43474,0.92156,0.40695,0.41276
1898,-81.58369,30.32368,0.21687,0.9331,0.33497,0.60625,0.84124,0.84842,0.81212,0.82547,0.6441,0.22438,0.53882,0.93719,0.58927,0.58283
1997,-81.41699,30.32796,0.67369,0.98054,0.85292,0.61223,0.56143,0.54774,0.5148,0.29128,0.27028,0.60431,0.90834,0.96471,0.65054,0.65209
2045,-81.66664,30.33948,0.0414,0.87325,0.39965,0.9227,0.0,0.73254,0.17748,0.58552,0.92726,0.82171,0.90344,0.95692,0.62947,0.65813
2210,-81.56638,30.35222,0.64611,0.81098,0.58539,0.6343,0.49097,0.46387,0.76119,0.82044,0.56532,0.92881,0.43521,0.87217,0.61275,0.61801
2293,-81.49958,30.35827,0.78226,0.96504,0.37006,0.13574,0.0,0.41193,0.80219,0.4585,0.07072,0.44837,0.38127,0.99624,0.44871,0.4676
2486,-81.72401,30.38366,0.61149,0.0,0.42575,0.57901,0.0,0.45145,0.10991,0.20331,0.69946,0.55096,0.20956,0.97101,0.36876,0.35961
2779,-81.65673,30.41141,0.30115,0.7579,0.37254,0.79065,0.0,0.62323,0.57425,0.5311,0.85285,0.64162,0.74495,0.92364,0.53887,0.54079
3630,-81.57944,30.51106,0.93102,0.82413,0.28994,0.05012,0.0,0.61712,0.39898,0.10978,0.20217,0.29598,0.68121,0.9953,0.40253,0.4202
3686,-81.47918,30.51654,0.93102,0.0,0.33866,0.05012,0.0,0.61712,0.39898,0.10978,0.20217,0.29598,0.99993,0.52432,0.42985,0.45114
