provider,lat,lon,num_stops_per_week,score
Collier Area Transit - CAT,26.1265,-81.76358,574,4
Collier Area Transit - CAT,26.1284,-81.76817,40,1
Collier Area Transit - CAT,26.13043,-81.77112,63,1
Collier Area Transit - CAT,26.13443,-81.77683,63,1
Collier Area Transit - CAT,26.13675,-81.78022,63,1
Collier Area Transit - CAT,26.13943,-81.78467,111,2
Collier Area Transit - CAT,26.1424,-81.7913,88,1
Collier Area Transit - CAT,26.14212,-81.7938,88,1
Collier Area Transit - CAT,26.14433,-81.79497,40,1
Collier Area Transit - CAT,26.1512,-81.79597,40,1
Collier Area Transit - CAT,26.15328,-81.79623,88,1
Collier Area Transit - CAT,26.15748,-81.79698,88,1
Collier Area Transit - CAT,26.1626,-81.798,88,1
Collier Area Transit - CAT,26.17223,-81.79945,40,1
Collier Area Transit - CAT,26.17535,-81.79953,40,1
Collier Area Transit - CAT,26.17783,-81.79957,40,1
Collier Area Transit - CAT,26.18858,-81.79977,40,1
Collier Area Transit - CAT,26.19318,-81.7998,40,1
Collier Area Transit - CAT,26.19812,-81.80003,40,1
Collier Area Transit - CAT,26.20323,-81.8001,40,1
Collier Area Transit - CAT,26.21341,-81.8003,40,1
Collier Area Transit - CAT,26.21987,-81.80038,40,1
Collier Area Transit - CAT,26.22923,-81.80058,40,1
Collier Area Transit - CAT,26.23725,-81.80075,40,1
Collier Area Transit - CAT,26.24432,-81.80087,40,1
Collier Area Transit - CAT,26.25135,-81.80095,64,1
Collier Area Transit - CAT,26.25482,-81.80103,40,1
Collier Area Transit - CAT,26.26062,-81.80115,40,1
Collier Area Transit - CAT,26.26615,-81.80128,40,1
Collier Area Transit - CAT,26.26928,-81.80132,40,1
Collier Area Transit - CAT,26.27218,-81.80023,40,1
Collier Area Transit - CAT,26.27243,-81.79717,40,1
Collier Area Transit - CAT,26.27188,-81.8018,40,1
Collier Area Transit - CAT,26.26572,-81.80168,40,1
Collier Area Transit - CAT,26.26127,-81.8016,40,1
Collier Area Transit - CAT,26.25583,-81.80148,40,1
Collier Area Transit - CAT,26.2499,-81.8013,64,1
Collier Area Transit - CAT,26.24458,-81.8012,40,1
Collier Area Transit - CAT,26.23283,-81.80102,40,1
Collier Area Transit - CAT,26.21877,-81.80072,40,1
Collier Area Transit - CAT,26.21203,-81.80065,40,1
Collier Area Transit - CAT,26.20427,-81.80048,40,1
Collier Area Transit - CAT,26.1989,-81.80045,40,1
Collier Area Transit - CAT,26.19235,-81.80017,40,1
Collier Area Transit - CAT,26.18775,-81.80015,40,1
Collier Area Transit - CAT,26.1814,-81.80002,40,1
Collier Area Transit - CAT,26.17517,-81.7999,40,1
Collier Area Transit - CAT,26.17192,-81.79665,16,1
Collier Area Transit - CAT,26.17202,-81.79352,16,1
Collier Area Transit - CAT,26.16845,-81.79357,46,1
Collier Area Transit - CAT,26.16792,-81.79712,23,1
Collier Area Transit - CAT,26.1672,-81.79918,63,1
Collier Area Transit - CAT,26.16183,-81.79815,63,1
Collier Area Transit - CAT,26.15733,-81.79727,63,1
Collier Area Transit - CAT,26.151,-81.79625,40,1
Collier Area Transit - CAT,26.14703,-81.7957,40,1
Collier Area Transit - CAT,26.14488,-81.79533,40,1
Collier Area Transit - CAT,26.14193,-81.79288,63,1
Collier Area Transit - CAT,26.14072,-81.78795,111,2
Collier Area Transit - CAT,26.13837,-81.78365,111,2
Collier Area Transit - CAT,26.13488,-81.77807,88,1
Collier Area Transit - CAT,26.13227,-81.7743,88,1
Collier Area Transit - CAT,26.12852,-81.76895,40,1
Collier Area Transit - CAT,26.13547,-81.76635,146,2
Collier Area Transit - CAT,26.03503,-81.65515,29,1
Collier Area Transit - CAT,26.27205,-81.79463,308,3
Collier Area Transit - CAT,26.13288,-81.76633,150,2
Collier Area Transit - CAT,26.12777,-81.76626,150,2
Collier Area Transit - CAT,26.13985,-81.76642,82,1
Collier Area Transit - CAT,26.14353,-81.76647,82,1
Collier Area Transit - CAT,26.14685,-81.76653,82,1
Collier Area Transit - CAT,26.1542,-81.76663,32,1
Collier Area Transit - CAT,26.161,-81.76675,32,1
Collier Area Transit - CAT,26.16455,-81.7668,32,1
Collier Area Transit - CAT,26.1819,-81.76722,32,1
Collier Area Transit - CAT,26.18903,-81.76753,32,1
Collier Area Transit - CAT,26.19822,-81.768,32,1
Collier Area Transit - CAT,26.20865,-81.7682,32,1
Collier Area Transit - CAT,26.21368,-81.76822,38,1
Collier Area Transit - CAT,26.2194,-81.76815,32,1
Collier Area Transit - CAT,26.2242,-81.76808,32,1
Collier Area Transit - CAT,26.23098,-81.76835,32,1
Collier Area Transit - CAT,26.23418,-81.76853,32,1
Collier Area Transit - CAT,26.24123,-81.76889,32,1
Collier Area Transit - CAT,26.25133,-81.76915,34,1
Collier Area Transit - CAT,26.25743,-81.76925,32,1
Collier Area Transit - CAT,26.26808,-81.76965,32,1
Collier Area Transit - CAT,26.27313,-81.77222,30,1
Collier Area Transit - CAT,26.27255,-81.7847,62,1
Collier Area Transit - CAT,26.27247,-81.78927,62,1
Collier Area Transit - CAT,26.27213,-81.78555,62,1
Collier Area Transit - CAT,26.27212,-81.78265,62,1
Collier Area Transit - CAT,26.27302,-81.7724,32,1
Collier Area Transit - CAT,26.27111,-81.77014,32,1
Collier Area Transit - CAT,26.26437,-81.76988,32,1
Collier Area Transit - CAT,26.25893,-81.7697,32,1
Collier Area Transit - CAT,26.25367,-81.76958,32,1
Collier Area Transit - CAT,26.2456,-81.76945,32,1
Collier Area Transit - CAT,26.2422,-81.76933,32,1
Collier Area Transit - CAT,26.23353,-81.76882,32,1
Collier Area Transit - CAT,26.22827,-81.76853,32,1
Collier Area Transit - CAT,26.22302,-81.76847,32,1
Collier Area Transit - CAT,26.21857,-81.7685,44,1
Collier Area Transit - CAT,26.20857,-81.76858,32,1
Collier Area Transit - CAT,26.204,-81.76848,32,1
Collier Area Transit - CAT,26.19842,-81.76835,32,1
Collier Area Transit - CAT,26.19023,-81.768,32,1
