Unnamed: 0,name,address,lat,lon
1,,99 E MARKS ST ORLANDO FL 32803,28.55738,-81.37736
2,,2820 N ALAFAYA TRL ORLANDO FL 32826-3202,28.5801,-81.20872
3,,250 SW IVANHOE BLVD ORLANDO FL 32804-6898,28.55969,-81.38234
4,,1914 EDGEWATER DR ORLANDO FL 32804-5898,28.56913,-81.3899
5,,2499 N WESTMORELAND DR ORLANDO FL 32804-4994,28.5744,-81.39317
6,,701 FORMOSA AVE WINTER PARK FL 32789-4566,28.59257,-81.37801
7,,1199 CLAY ST WINTER PARK FL 32789-5495,28.58757,-81.37466
8,,901 W WEBSTER AV WINTER PARK FL 32789,28.60452,-81.36181
9,,1101 N WYMORE RD MAITLAND FL 32751-4298,28.63867,-81.38664
10,,220 W HORATIO AVE MAITLAND FL 32751-5532,28.62711,-81.36714
11,,1950 MOHICAN TRL MAITLAND FL 32751-3721,28.63689,-81.34325
12,,1720 HOWELL BRANCH RD WINTER PARK FL 32789-1120,28.62483,-81.33043
13,,760 N LAKEMONT AVE WINTER PARK FL 32792-3125,28.60548,-81.32653
14,,1021 N NEW YORK AVE WINTER PARK FL 32789-2599,28.60713,-81.35378
15,,528 HUNTINGTON AVE WINTER PARK FL 32789-5097,28.59,-81.3561
16,,100 ST ANDREWS BLVD WINTER PARK FL 32792-4265,28.59704,-81.31987
17,,400 S LAKEMONT AVE WINTER PARK FL 32792-4699,28.59382,-81.32597
18,,2900 UPPER PARK RD ORLANDO FL 32814-6100,28.57781,-81.33621
19,,1603 E WINTER PARK RD ORLANDO FL 32803-2296,28.56659,-81.34583
20,,3219 CHELSEA ST ORLANDO FL 32803-2855,28.56307,-81.34316
21,,2000 N FORSYTH RD Orlando FL 32807,28.57242,-81.29627
22,,2100 SUMMERFIELD RD WINTER PARK FL 32792-5099,28.58389,-81.32275
23,,2008 N GOLDENROD RD ORLANDO FL 32807-8544,28.57499,-81.28707
24,,4763 N PALMETTO AVE WINTER PARK FL 32792-6909,28.6082,-81.28797
25,,3377 ALOMA AVE WINTER PARK FL 32792-3999,28.60615,-81.30397
26,,5873 N DEAN RD ORLANDO FL 32817-3201,28.60498,-81.24194
27,,2600 N DEAN RD ORLANDO FL 32817-2735,28.58365,-81.24603
28,,2562 ROUSE RD ORLANDO FL 32817-2902,28.58196,-81.22482
29,,11648 MCCULLOCH RD ORLANDO FL 32817-8332,28.61055,-81.21729
30,,4115 PYXIS LN ORLANDO FL 32816,28.5979,-81.2003
31,,1724 N ALAFAYA TRL ORLANDO FL 32826,28.56822,-81.2082
32,,14481 PEBBLE BEACH BLVD ORLANDO FL 32826-5062,28.57127,-81.16831
33,,3971 N TANNER RD ORLANDO FL 32826-3516,28.5957,-81.167
34,,17794 CYPRESS LAKE GLEN BLVD ORLANDO FL 32820-2287,28.56746,-81.11835
35,,18501 WASHINGTON AVE ORLANDO FL 32820-2556,28.55948,-81.10264
36,,20550 MAXIM PKWY ORLANDO FL 32833-3933,28.5106,-81.07146
37,,23760 E COLONIAL DR CHRISTMAS FL 32709-9775,28.53617,-81.01624
38,,7719 FOREST CITY RD ORLANDO FL 32810-2999,28.62778,-81.41455
39,,9300 UNIVERSITY BLVD ORLANDO FL 32817,28.59637,-81.25743
40,,406 E AMELIA ST ORLANDO FL 32803-5396,28.54919,-81.37238
41,,604 W JACKSON ST ORLANDO FL 32805-2725,28.53901,-81.38724
42,,440 N TAMPA AVE ORLANDO FL 32805-1220,28.54881,-81.40677
43,,3955 W D JUDGE DR ORLANDO FL 32808-7428,28.56096,-81.42804
44,,4801 W COLONIAL DR ORLANDO FL 32808-7759,28.5611,-81.44232
45,,5000 SILVER STAR RD ORLANDO FL 32808-4542,28.57724,-81.44867
46,,800 N PINE HILLS RD Orlando FL 32808,28.55501,-81.44837
47,,6408 JENNINGS (BUILDING B) RD ORLANDO FL 32818-5313,28.5664,-81.46981
48,,7510 SILVER STAR RD ORLANDO FL 32818-4799,28.57696,-81.48469
